Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:40uMIn2zJLAQhNXghRjBed,"Motley Crew","Motley Crew","Post Malone",2021-07-09,184213,71,true,nick170708!,2021-07-15T13:37:55Z,"","Republic Records",0.797,0.631,3,-3.818,0,0.0786,0.0904,0.00000371,0.0998,0.288,129.915,4
spotify:track:5fwSHlTEWpluwOM0Sxnh5k,"Pepas","Pepas","Farruko",2021-06-24,287120,82,true,nick170708!,2021-09-10T02:00:13Z,"reggaeton,trap latino","Sony Music Latin",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,"THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,78,true,nick170708!,2021-09-20T03:13:06Z,"","Columbia",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
spotify:track:6KgtcmCF9Ky68XC7ezxl3s,"Rumors (feat. Cardi B)","Rumors (feat. Cardi B)","Lizzo,Cardi B",2021-08-13,172832,65,true,nick170708!,2021-09-20T03:13:52Z,"","Nice Life/Atlantic",0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992,4
spotify:track:2sXf2JdbB2GlNju00kw9WE,"Skate","Skate","Bruno Mars,Anderson .Paak,Silk Sonic",2021-07-30,203122,2,false,nick170708!,2021-09-20T03:13:58Z,"","Aftermath Entertainment/Atlantic",0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4
spotify:track:4qu63nuBpdn0qHUHuObEj1,"Leave Before You Love Me (with Jonas Brothers)","Leave Before You Love Me","Marshmello,Jonas Brothers",2021-05-21,154983,82,false,nick170708!,2021-12-03T17:57:52Z,"edm","Republic Records",0.721,0.738,7,-4.77,1,0.0403,0.00226,0.00000441,0.118,0.637,119.976,4
spotify:track:2plRom0urixt6BE8t7kOhQ,"Girl From Rio","Girl From Rio","Anitta",2021-04-29,194421,54,false,nick170708!,2021-12-03T17:58:03Z,"brazilian pop,funk pop,funk carioca,funk,pagode baiano","Warner Records",0.692,0.639,0,-6.717,1,0.0352,0.00727,0,0.199,0.733,140.059,4
spotify:track:0z8hI3OPS8ADPWtoCjjLl6,"Summer of Love (Shawn Mendes & Tainy)","Summer Of Love","Shawn Mendes,Tainy",2021-08-20,184104,73,false,nick170708!,2022-05-15T19:41:54Z,"reggaeton","Shawn Mendes LP4-5 PS/ Island",0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4
spotify:track:0eu4C55hL6x29mmeAjytzC,"Life Goes On","Ugly is Beautiful: Shorter Thicker & Uglier (Deluxe)","Oliver Tree",2021-05-28,161803,76,false,nick170708!,2022-05-15T19:44:24Z,"","Atlantic Records",0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,4
spotify:track:3nY8AqaMNNHHLYV4380ol0,"Dick (feat. Doja Cat)","Dick (feat. Doja Cat)","StarBoi3,Doja Cat",2021-04-23,175238,68,true,nick170708!,2022-05-15T19:44:34Z,"","Not specified",0.647,0.608,9,-6.831,1,0.42,0.13,0,0.0584,0.474,125.994,4
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,"Praise God","Donda","Kanye West",2021-08-29,226652,74,false,nick170708!,2022-05-15T19:44:50Z,"rap","Rock The World/IDJ/Kanye LP7",0.798,0.545,1,-6.466,1,0.168,0.00904,0.0000948,0.258,0.212,118.029,4
