Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6XbtvPmIpyCbjuT0e8cQtp,"Columbia","Columbia","Quevedo",2023-07-07,186000,65,false,nick170708!,2023-07-20T23:13:52Z,"","Quevedo",0.668,0.712,5,-5.927,1,0.0381,0.369,0.0000213,0.108,0.264,100.02,4
spotify:track:0by9UaVYUrKUz2TVAmK0Pg,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee NAV feat. A Boogie Wit da Hoodie)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION)","Metro Boomin,Swae Lee,NAV,A Boogie Wit da Hoodie",2023-06-05,219453,0,false,nick170708!,2023-06-10T01:15:59Z,"melodic rap","Republic Records",0.636,0.537,0,-7.902,1,0.0817,0.481,0,0.113,0.199,140.133,4
spotify:track:6UN73IYd0hZxLi8wFPMQij,"Players","Players","Coi Leray",2022-11-30,139560,72,true,nick170708!,2023-03-18T03:06:12Z,"","Uptown / Republic Records",0.948,0.512,6,-5.74,0,0.146,0.0269,0.00000857,0.0504,0.599,105.004,4
spotify:track:3BKD1PwArikchz2Zrlp1qi,"Baby Don't Hurt Me","Baby Don't Hurt Me","David Guetta,Anne-Marie,Coi Leray",2023-04-06,140017,83,false,nick170708!,2023-07-20T23:13:48Z,"edm,dance","Parlophone UK",0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4
spotify:track:6OfOzTitafSnsaunQLuNFw,"DOGTOOTH","CALL ME IF YOU GET LOST: The Estate Sale","Tyler The Creator",2023-03-31,161041,73,true,nick170708!,2023-04-01T14:11:16Z,"","Columbia",0.706,0.648,8,-6.348,1,0.324,0.505,0,0.215,0.802,77.533,4
spotify:track:37CoOXIsgF3NzbK1zHZetk,"Mona Lisa (Spider-Man: Across the Spider-Verse)","Mona Lisa (Spider-Man: Across the Spider-Verse)","Dominic Fike",2023-06-02,186066,67,false,nick170708!,2023-06-17T21:22:03Z,"","Columbia",0.759,0.646,1,-7.603,1,0.12,0.231,0,0.161,0.445,111.043,4
spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,"Fast Car","Gettin' Old","Luke Combs",2023-03-24,265493,85,false,nick170708!,2023-07-20T23:14:43Z,"country","River House Artists/Columbia Nashville",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4
spotify:track:6ehWdR7cGDXnT7aKEASJxE,"3D (feat. Jack Harlow)","3D (feat. Jack Harlow)","Jung Kook,Jack Harlow",2023-09-29,201812,78,true,nick170708!,2023-09-29T10:08:34Z,"k-pop","BIGHIT MUSIC",0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4
spotify:track:7dJYggqjKo71KI9sLzqCs8,"Agora Hills","Scarlet","Doja Cat",2023-09-22,265360,79,true,nick170708!,2023-10-20T10:14:52Z,"","Kemosabe Records/RCA Records",0.75,0.674,8,-6.128,0,0.097,0.228,0.0000891,0.122,0.392,123.026,4
spotify:track:73RbfOTJIjHzi2pcVHjeHM,"What It Is (Solo Version)","What It Is (Versions)","Doechii",2023-03-17,189824,77,true,nick170708!,2023-07-31T19:59:21Z,"","Top Dawg Entertainment/Capitol Records",0.74,0.758,1,-5.851,0,0.0921,0.061,0.00000144,0.0967,0.757,171.925,4
spotify:track:3XB5uhhlYSnkxpSihkNQwh,"QLONA","MAÑANA SERÁ BONITO (BICHOTA SEASON)","KAROL G,Peso Pluma",2023-08-11,172797,75,true,nick170708!,2023-09-01T15:22:13Z,"reggaeton,latin,urbano latino,corrido,corridos tumbados,corridos bélicos,música mexicana,sad sierreño,banda,electro corridos","Bichota/Interscope Records",0.843,0.741,7,-7.486,0,0.293,0.541,0.00000188,0.0879,0.45,169.933,4
spotify:track:4sx6NRwL6Ol3V6m9exwGlQ,"LOVE AGAIN","LOVE AGAIN","The Kid LAROI",2023-01-27,146640,67,false,nick170708!,2023-11-30T02:29:02Z,"","Columbia",0.584,0.455,11,-6.211,0,0.0276,0.447,0,0.113,0.367,107.055,4
spotify:track:11xC6P3iKYpFThT6Ce1KdG,"Attention","Attention","Doja Cat",2023-06-16,277043,63,true,nick170708!,2023-11-30T02:29:21Z,"","Kemosabe Records/RCA Records",0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,4
