Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,90,true,nick170708!,2024-01-02T00:40:25Z,"r&b","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
spotify:track:3Vr3zh0r7ALn8VLqCiRR10,"Stargazing","Stargazing","Myles Smith",2024-05-10,172533,91,false,nick170708!,2024-07-03T12:01:26Z,"","RCA Records Label",0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,"Moonlit Floor (Kiss Me)","Moonlit Floor (Kiss Me)","LISA",2024-10-03,155757,76,false,nick170708!,2024-10-30T16:42:00Z,"k-pop","Lloud Co./RCA Records",0.733,0.786,5,-3.951,0,0.112,0.128,0,0.31,0.672,109.954,4
spotify:track:7kcApwUclbIw9B6MuVmqPc,"Overcompensate (edit)","Overcompensate","Twenty One Pilots",2024-02-29,190733,53,false,nick170708!,2024-03-08T12:37:49Z,"","Fueled By Ramen",0.388,0.881,1,-5.281,1,0.12,0.0132,0.000244,0.131,0.385,95.155,4
spotify:track:2uqYupMHANxnwgeiXTZXzd,"Austin (Boots Stop Workin')","What Happens Now?","Dasha",2024-02-16,171782,89,true,nick170708!,2024-04-08T12:18:50Z,"","Warner Records",0.756,0.672,0,-6.743,1,0.0522,0.464,0.00000337,0.108,0.739,114.935,4
spotify:track:2262bWmqomIaJXwCRHr13j,"Sailor Song","Sailor Song","Gigi Perez",2024-07-26,211978,91,false,nick170708!,2024-10-30T16:41:51Z,"","Gigi Perez PS/ Island",0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4
spotify:track:5uQ7de4EWjb3rkcFxyEOpu,"Belong Together","Belong Together","Mark Ambor",2024-02-16,148317,81,false,nick170708!,2024-05-13T02:17:56Z,"","Hundred Days Records, LLC",0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
spotify:track:1aKvZDoLGkNMxoRYgkckZG,"Magnetic","SUPER REAL ME","ILLIT",2024-03-25,160688,85,false,nick170708!,2024-04-08T12:18:42Z,"k-pop","BELIFT LAB",0.797,0.668,6,-5.819,1,0.0687,0.257,0,0.0876,0.69,131.067,4
spotify:track:6vvPecFTmWxDfEJ6cYT1wa,"Rockstar","Rockstar","LISA",2024-06-27,138213,78,true,nick170708!,2024-07-03T12:01:19Z,"k-pop","Lloud Co./RCA Records",0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,4
spotify:track:57lsYy0OZLNb5OQ7fEa3Hs,"Did It First (with Central Cee)","Did It First (with Central Cee)","Ice Spice,Central Cee",2024-07-11,118002,72,true,nick170708!,2024-08-03T14:57:31Z,"uk drill,drill,uk grime,grime","10K Projects/Capitol Records",0.635,0.574,1,-7.453,1,0.322,0.229,0,0.126,0.592,153.938,4
spotify:track:6jlG8gBPNAgBgoivw2Ig09,"DEVIL IS A LIE","DEVIL IS A LIE","Tommy Richman",2024-06-14,130944,78,true,nick170708!,2024-07-03T12:01:47Z,"","PULSE Records",0.904,0.452,9,-7.272,1,0.132,0.174,0,0.115,0.613,90.026,4
spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,"La Víctima","La Víctima","Xavi",2023-08-17,156345,74,true,nick170708!,2024-01-02T01:12:26Z,"corridos tumbados,corrido,corridos bélicos,sad sierreño,música mexicana,banda","Interscope Records",0.778,0.835,11,-3.598,0,0.0767,0.152,0,0.109,0.666,140.082,4
spotify:track:1UP7PXne1lIYZB5G5aiRGL,"II MOST WANTED","COWBOY CARTER","Beyoncé,Miley Cyrus",2024-03-29,208521,71,false,nick170708!,2024-03-29T11:08:40Z,"","Parkwood Entertainment/Columbia",0.533,0.355,8,-6.132,1,0.0289,0.497,0,0.174,0.256,137.986,4
spotify:track:7z7kvUQGwlC6iOl7vMuAr9,"Dancing In The Flames","Dancing In The Flames","The Weeknd",2024-09-13,220036,79,false,nick170708!,2024-09-13T04:18:27Z,"","XO / Republic Records",0.552,0.73,1,-6.203,1,0.0381,0.0011,0,0.0837,0.162,116.875,4
