Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:73SpzrcaHk0RQPFP73vqVR,"No Time To Die","No Time To Die","Billie Eilish",2020-02-13,242265,79,false,nick170708!,2024-02-01T17:29:31Z,"","Darkroom/Interscope Records",0.344,0.22,4,-13.218,0,0.0365,0.917,0.0107,0.0827,0.0522,70.895,4
spotify:track:4y4spB9m0Q6026KfkAvy9Q,"Lonely (with benny blanco)","Lonely (with benny blanco)","Justin Bieber,benny blanco",2020-10-16,149297,70,true,nick170708!,2024-02-01T17:29:31Z,"","Friends Keep Secrets/Def Jam Recordings/Interscope Records",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,4
spotify:track:2ygvZOXrIeVL4xZmAWJT2C,"my future","my future","Billie Eilish",2020-07-30,208155,71,false,nick170708!,2024-02-01T17:29:31Z,"","Darkroom/Interscope Records",0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
spotify:track:2nC3QhMI9reBIOWutbU3Tj,"Moral of the Story","Moral of the Story","Ashe",2019-02-14,201083,74,true,nick170708!,2024-02-01T17:29:31Z,"","Mom+Pop",0.572,0.406,10,-8.624,1,0.0427,0.587,0.00000448,0.102,0.265,119.812,4
spotify:track:4HDCLYli2SUdkq9OjmvhSD,"BELIEVE IT","PARTYMOBILE","PARTYNEXTDOOR,Rihanna",2020-03-27,183219,2,true,nick170708!,2024-02-01T17:29:31Z,"dark r&b,r&b,trap soul","OVO Sound/Warner Records",0.43,0.7,6,-5.35,1,0.264,0.0902,0,0.216,0.731,158.373,4
spotify:track:6xZ4Q2k2ompmDppyeESIY8,"Level of Concern","Level of Concern","Twenty One Pilots",2020-04-09,220051,67,false,nick170708!,2024-02-01T17:29:31Z,"","Fueled By Ramen",0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,4
spotify:track:3IB5qOeMayvpOdHxYCL5tZ,"ON (Feat. Sia)","MAP OF THE SOUL : 7","BTS,Sia",2020-02-21,246816,0,false,nick170708!,2024-02-01T17:29:31Z,"k-pop","BIGHIT MUSIC / HYBE",0.591,0.848,9,-4.397,0,0.0828,0.137,0,0.372,0.386,105.922,4
spotify:track:4w47S36wQGBhGg073q3nt7,"TKN (feat. Travis Scott)","TKN (feat. Travis Scott)","ROSALÍA,Travis Scott",2020-05-28,129370,71,false,nick170708!,2024-02-01T17:29:31Z,"latin,rap","Columbia",0.776,0.509,0,-6.266,0,0.467,0.192,0.00000149,0.115,0.485,94.634,4
spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Go Crazy","Slime & B","Chris Brown,Young Thug",2020-05-08,176960,77,true,nick170708!,2024-02-01T17:29:31Z,"r&b,rap,melodic rap,trap","Chris Brown Entertainment/300 Entertainment/RCA Records",0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,4
spotify:track:6o3QUC5oAE4g6WxRIFcZtb,"Wishing Well","Legends Never Die","Juice WRLD",2020-07-10,194621,1,true,nick170708!,2024-02-01T17:29:31Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,4
spotify:track:4wNIkl5XGiAACjFBlDWuSd,"What A Man Gotta Do","What A Man Gotta Do","Jonas Brothers",2020-01-17,180644,73,false,nick170708!,2024-02-01T17:29:31Z,"","Republic Records",0.853,0.696,9,-7.206,1,0.0633,0.00852,0.000001,0.0773,0.324,113.026,4
spotify:track:4DpNNXFMMxQEKl7r0ykkWA,"Play Date","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,179867,76,true,nick170708!,2024-02-01T17:29:31Z,"","Atlantic Records",0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,4
spotify:track:59qrUpoplZxbIZxk6X0Bm3,"Take You Dancing","Take You Dancing","Jason Derulo",2020-07-22,190306,74,false,nick170708!,2024-02-01T17:29:31Z,"","Atlantic Records",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4
spotify:track:14wf185UxfNbSy8dwt4r4q,"MAMACITA","MAMACITA","Black Eyed Peas,Ozuna,J. Rey Soul",2020-04-10,249142,66,true,nick170708!,2024-02-01T17:29:31Z,"reggaeton,trap latino,latin,urbano latino","Epic",0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,4
spotify:track:5SWnsxjhdcEDc7LJjq9UHk,"Runnin","SAVAGE MODE II","21 Savage,Metro Boomin",2020-10-02,195906,80,true,nick170708!,2024-02-01T17:29:31Z,"","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
spotify:track:6AzKhCHOms83jvNVLsz0Bt,"Djadja (feat. Maluma) - Remix","Djadja (feat. Maluma) [Remix]","Aya Nakamura,Maluma",2020-06-12,166850,64,false,nick170708!,2024-02-01T17:29:31Z,"french r&b,pop urbaine,reggaeton,latin,urbano latino","Rec. 118",0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,4
spotify:track:3yOlyBJuViE2YSGn3nVE1K,"My Oh My (feat. DaBaby)","Romance","Camila Cabello,DaBaby",2019-12-06,170746,77,false,nick170708!,2024-02-01T17:29:31Z,"","Syco Music/Epic",0.724,0.491,8,-6.024,1,0.0296,0.018,0.0000129,0.0887,0.383,105.046,4
spotify:track:7Bar1kLTmsRmH6FCKKMEyU,"Hit Different","Hit Different","SZA,The Neptunes,Pharrell Williams,Ty Dolla $ign",2020-09-04,202007,71,true,nick170708!,2025-02-11T17:00:32Z,"r&b,trap soul","Top Dawg Entertainment/RCA Records",0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,4
spotify:track:3kwgqoBqTwoAH4nT29TYrq,"Nobody's Love","Nobody's Love","Maroon 5",2020-07-24,211253,13,false,nick170708!,2025-07-01T21:37:42Z,"pop","222 Records/Interscope Records",0.486,0.567,1,-6.456,1,0.0379,0.31,0,0.0949,0.154,93.68,4
spotify:track:1dLXLETYiZohIZWnse4ypG,"Better","Better","ZAYN",2020-09-25,174516,53,false,nick170708!,2025-07-01T21:37:47Z,"","RCA Records Label",0.637,0.418,2,-7.137,1,0.301,0.353,0,0.131,0.0807,84.295,4
spotify:track:58AGoOGbwsQMhBbH0eFLRR,"Over Now (with The Weeknd)","Over Now (with The Weeknd)","Calvin Harris,The Weeknd",2020-08-28,210795,66,true,nick170708!,2025-07-01T21:37:51Z,"edm","Columbia",0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,4
spotify:track:7xbWAw3LMgRMn4omR5yVn3,"Lose Somebody","Lose Somebody","Kygo,OneRepublic",2020-05-15,199549,64,false,nick170708!,2025-07-01T21:37:55Z,"tropical house,soft pop","Kygo",0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,4
spotify:track:0zzVTGyRrWpQu8Fr28NRAv,"OK Not To Be OK","OK Not To Be OK","Marshmello,Demi Lovato",2020-09-10,159862,64,false,nick170708!,2025-07-01T21:37:58Z,"edm","Joytime Collective",0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,4
spotify:track:4uqh9bualXNHXXwO2wPorc,"Daisies","Daisies","Katy Perry",2020-05-15,173123,59,false,nick170708!,2025-07-01T21:38:03Z,"pop","Capitol Records",0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,4
spotify:track:7aGyRfJWtLqgJaZoG9lJhE,"Mad at Disney","Mad at Disney","salem ilese",2020-07-24,136838,2,false,nick170708!,2025-07-01T21:38:14Z,"","Homemade Projects, LLC / TenThousand Projects",0.738,0.621,0,-7.313,1,0.0486,0.424,0.00000739,0.692,0.715,113.968,4
spotify:track:0jT8Nl0shPS8115is0wD2Q,"Favorito","Por Primera Vez","Camilo",2020-04-17,209765,73,false,nick170708!,2025-07-01T21:38:18Z,"colombian pop,pop urbano","Sony Music Latin",0.606,0.853,9,-2.975,1,0.0545,0.237,0,0.251,0.822,178.043,4
spotify:track:4POHzEwNTCYaIvqCUp3NnO,"Old Me","CALM","5 Seconds of Summer",2020-03-27,186785,0,true,nick170708!,2025-07-01T21:38:25Z,"","5 Seconds Of Summer/Interscope",0.721,0.62,0,-3.639,1,0.0483,0.313,0,0.26,0.473,127.979,4
spotify:track:2IHLaN6wwYKQ3S24NsQqpA,"I Love Me","I Love Me","Demi Lovato",2020-03-06,203672,55,true,nick170708!,2025-07-01T21:38:28Z,"","Island Records",0.664,0.561,6,-7.031,1,0.0495,0.00261,0,0.0764,0.713,150.093,4
spotify:track:7x4ASXYEKfQBCewcZhK776,"Ay DiOs Mío!","Ay DiOs Mío!","KAROL G",2020-07-10,189653,65,false,nick170708!,2025-07-01T21:38:39Z,"reggaeton,latin,urbano latino","UMLE - Latino",0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,4
spotify:track:35RJhm1pEovTBwnNR0zWad,"GREECE (feat. Drake)","GREECE (feat. Drake)","DJ Khaled,Drake",2020-07-16,218901,72,true,nick170708!,2025-07-01T21:38:43Z,"rap","OVO/We The Best/Epic",0.695,0.343,5,-10.798,1,0.0432,0.0743,0.00000104,0.107,0.229,85.84,4
spotify:track:5Xhqh4lwJPtMUTsdBztN1a,"Me Gusta","Me Gusta","Shakira,Anuel AA",2020-01-13,190570,70,false,nick170708!,2025-07-01T21:38:47Z,"latin pop,reggaeton,trap latino,urbano latino,latin","Sony Music Latin",0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,4
spotify:track:4QnC1bIaMSfDQvF4XDhV5M,"Boyfriend","Rare (Deluxe)","Selena Gomez",2020-04-09,161188,54,false,nick170708!,2025-07-01T21:38:49Z,"","Interscope Records",0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0767,0.346,92.047,4
spotify:track:463PQggkmk5tTw8ug0ahOX,"The Other Side (from Trolls World Tour)","The Other Side (from Trolls World Tour)","SZA,Justin Timberlake",2020-02-26,188186,63,false,nick170708!,2025-07-01T21:38:52Z,"r&b","RCA Records Label",0.76,0.607,7,-6.274,1,0.0964,0.00277,0,0.132,0.709,105.979,4
spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Smile (with The Weeknd)","Legends Never Die","Juice WRLD,The Weeknd",2020-07-10,196180,72,true,nick170708!,2025-07-01T21:39:03Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,4
spotify:track:0TrPqhAMoaKUFLR7iYDokf,"Know Your Worth","Know Your Worth","Khalid,Disclosure",2020-02-04,181436,68,false,nick170708!,2025-07-01T21:39:19Z,"house","Right Hand Music Group, LLC/RCA Records",0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,4
spotify:track:6cy3ki60hLwimwIje7tALf,"RITMO (Bad Boys For Life)","RITMO (Bad Boys For Life)","Black Eyed Peas,J Balvin",2019-10-12,221714,73,true,nick170708!,2025-07-01T21:39:35Z,"reggaeton,latin","Epic/We The Best",0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4
spotify:track:1fipvP2zmef6vN2IwXfJhY,"I’m Ready (with Demi Lovato)","I’m Ready (with Demi Lovato)","Sam Smith,Demi Lovato",2020-04-16,200838,55,false,nick170708!,2025-07-01T21:40:08Z,"soft pop","PLG - Capitol",0.501,0.674,5,-6.363,1,0.0408,0.00346,0.0000356,0.282,0.152,155.051,4
